id,title,link,content,date,author,category,sub_category,source
VNEX_170525_00001,Quốc hội xem xét nới lỏng chính sách nhập tịch,https://vnexpress.net/quoc-hoi-xem-xet-noi-long-chinh-sach-nhap-tich-4887098.html,"Sáng 17/5, Chính phủ trình Quốc hội dự thảo luật sửa đổi bổ sung một số điều của Luật Quốc tịch Việt Nam.
Theo dự thảo, người có công lao đặc biệt đóng góp cho sự nghiệp xây dựng và bảo vệ đất nước, khi xin nhập quốc tịch Việt Nam thì được miễn một số điều kiện quy định trong luật hiện hành. Đó là: biết tiếng Việt đủ để hòa nhập; thường trú trong nước; thường trú ở Việt Nam từ 5 năm trở lên và có khả năng bảo đảm cuộc sống tại Việt Nam.
Người chưa thành niên nhập quốc tịch Việt Nam theo cha hoặc mẹ, hoặc có cha đẻ, mẹ đẻ, ông nội, bà nội, ông ngoại hoặc bà ngoại là công dân Việt Nam sẽ được miễn các điều kiện nhập quốc tịch. Họ chỉ cần nộp hồ sơ tại cơ quan đại diện Việt Nam ở nước ngoài nếu đang cư trú tại nước ngoài.
Ngoài ra, người xin nhập quốc tịch Việt Nam có người thân là công dân Việt Nam thì được giữ quốc tịch nước ngoài nếu phù hợp với pháp luật của nước đó và không sử dụng quốc tịch nước ngoài để gây phương hại đến Việt Nam.
Dự luật cũng tạo điều kiện tối đa cho kiều bào trở lại quốc tịch Việt Nam. Theo đó, Chính phủ đề xuất không quy định cụ thể về các trường hợp được trở lại quốc tịch Việt Nam. Như vậy, tất cả các trường hợp đã mất quốc tịch Việt Nam có đơn xin trở lại quốc tịch Việt Nam thì có thể được xét.
Cơ quan soạn thảo cho rằng việc ""nới lỏng"" chính sách cho nhập, trở lại quốc tịch Việt Nam và đơn giản hóa thủ tục là cần thiết, nhằm tiếp tục thể chế hóa chủ trương, chính sách của Đảng, Nhà nước về công tác người Việt Nam ở nước ngoài. Chính sách này giúp người nước ngoài, cộng đồng kiều bào về nước đầu tư, sản xuất, kinh doanh, thúc đẩy phát triển khoa học công nghệ, đổi mới sáng tạo và chuyển đổi số.
Hộ chiếu của Việt Nam. Ảnh:Vir
Người tuyển dụng vào cơ quan Nhà nước chỉ có quốc tịch Việt Nam
Dự luật nêu một số trường hợp chỉ được phép có một quốc tịch Việt Nam và phải thường trú tại Việt Nam.
Đó là người ứng cử, được bầu cử, phê chuẩn, bổ nhiệm giữ chức vụ, chức danh theo nhiệm kỳ; người được tuyển dụng, bổ nhiệm vào ngạch, chức vụ, chức danh cơ quan Nhà nước, tổ chức chính trị, tổ chức chính trị - xã hội ở trung ương và địa phương; người được tuyển dụng theo vị trí việc làm, làm việc tại các đơn vị sự nghiệp công lập.
Ngoài ra, người làm việc trong tổ chức cơ yếu, người tham gia lực lượng vũ trang của Việt Nam cũng chỉ được phép có quốc tịch Việt Nam. Chính phủ đề xuất được phép có ngoại lệ nếu xét thấy lợi cho Nhà nước, không làm phương hại đến lợi ích quốc gia. Chính phủ sẽ quy định chi tiết nội dung này.
Chính phủ cho biết một số văn bản quy phạm pháp luật hiện hành đã có quy định về tiêu chuẩn, điều kiện người được bầu, tuyển dụng, bổ nhiệm vào một số vị trí, chức danh là người chỉ có một quốc tịch là quốc tịch Việt Nam. Tuy nhiên một số Luật khác chỉ quy định tiêu chuẩn, điều kiện là ""công dân Việt Nam"".
Vì vậy, dự thảo Luật bổ sung quy định này nhằm bảo đảm vấn đề an ninh, lợi ích quốc gia cũng như tính trung thành, trách nhiệm của công dân Việt Nam đối với đất nước, nhất là khi tham gia vào các cơ quan dân cử, các cơ quan của hệ thống chính trị, tham gia lực lượng vũ trang, cơ yếu.
Để tạo sự linh hoạt, góp phần thu hút nguồn nhân lực chất lượng cao, dự thảo luật đã giao Chính phủ quy định chi tiết trường hợp ngoại lệ khi xét thấy có lợi cho đất nước.
Ủy ban Pháp luật và Tư pháp (cơ quan thẩm tra) đánh giá quy định này là cần thiết, đáp ứng yêu cầu về an ninh chính trị, lợi ích quốc gia, khẳng định trách nhiệm, mối quan hệ của người được trở lại quốc tịch, người được nhập quốc tịch Việt Nam với đất nước.
Quốc hội sẽ thảo luận hội trường dự án Luật này vào ngày 29/5 và thông qua vào ngày 23/6.
Sơn Hà","Thứ bảy, 17/5/2025, 09:01 (GMT+7)",Sơn Hà,Thời sự,,VN Express
VNEX_170525_00002,Hôm nay Quốc hội quyết phân bổ ngân sách,https://vnexpress.net/hom-nay-quoc-hoi-quyet-phan-bo-ngan-sach-4887048.html,"Bộ trưởng Tài chính Nguyễn Văn Thắng thừa ủy quyền của Thủ tướng trình bày Tờ trình về điều chỉnh, bổ sung dự toán ngân sách nhà nước năm 2025 với ba nội dung. Trong đó có bổ sung dự toán ngân sách trung ương năm 2025 để chi trả chế độ, chính sách đối với cán bộ, công chức, viên chức, người lao động khi thực hiện sắp xếp, kiện toàn tổ chức bộ máy; chuyển nguồn dự toán chi thường xuyên ngân sách trung ương năm 2024 chưa phân bổ sang năm 2025 để thực hiện chính sách miễn học phí và các nhiệm vụ phát sinh do sắp xếp tổ chức bộ máy.
Cuối cùng là cân đối, bố trí đạt 3% tổng chi ngân sách nhà nước năm 2025 cho khoa học, công nghệ, đổi mới sáng tạo và chuyển đổi số quốc gia đáp ứng yêu cầu của Nghị quyết số 57 của Bộ Chính trị.
Cuối tháng 2, Bộ Chính trị quyết định học sinh từ mầm non đến hết trung học phổ thông công lập trên toàn quốc được miễn học phí từ năm học 2025-2026. Phát biểu tại Quốc hội, Tổng Bí thư Tô Lâm khẳng định rằng chính sách phổ cập giáo dục của Nhà nước hướng tới mục tiêu đảm bảo mọi trẻ em đều được đến trường và có cơ hội học tập. Quá trình này thực hiện từng bước, bắt đầu từ tiểu học, sau đó mở rộng lên các cấp học cao hơn. Nhà nước không chỉ tạo điều kiện để trẻ em được đi học mà còn hướng tới hỗ trợ về tài chính, như miễn giảm học phí và cung cấp suất ăn miễn phí.
Quốc hội thảo luận tại hội trường. Ảnh:Hoàng Phong
Mỗi năm cả nước có khoảng 23 triệu trẻ mầm non và học sinh phổ thông. Theo quy định, học phí học sinh mầm non từ 50.000 đến 540.000 đồng một tháng; học sinh phổ thông từ 50.000 đến 650.000 đồng mỗi tháng tùy bậc học, vùng thành thị hay nông thôn, dân tộc thiểu số và miền núi. Mức học phí cụ thể của từng địa phương do HĐND quyết định và nằm trong khung Chính phủ quy định.
Theo Kết luận 126, 127 và 130 của Bộ Chính trị, Ban Bí thư, cả nước đang thực hiện sắp xếp, tổ chức lại đơn vị hành chính các cấp và xây dựng mô hình tổ chức chính quyền địa phương hai cấp. Chính phủ cho biết các địa phương cần có thêm khoảng 59.000 tỷ đồng để chi trả chế độ cho cán bộ công chức, viên chức, người lao động khi sắp xếp tổ chức bộ máy.
Khoản này gồm 15.000 tỷ đồng từ ngân sách địa phương và 44.000 tỷ ngân sách trung ương (gồm 14.200 tỷ đồng bổ sung có mục tiêu cho các địa phương, nguồn thực hiện tương tự theo cơ chế cải cách tiền lương).
Để có nguồn thực hiện, Chính phủ trình Quốc hội cho phép sử dụng 15.710 tỷ đồng còn dư từ điều chỉnh lương cơ sở năm 2024 để chuyển nguồn sang 2025. Chính phủ cũng đề nghị Quốc hội cho phép bổ sung 28.290 tỷ đồng dự toán thu ngân sách trung ương 2025 từ nguồn tích lũy cho cải cách tiền lương và bổ sung tương ứng dự án toán ngân sách.
Ngoài ra, Chính phủ cũng đề nghị được chuyển khoảng 6.623 tỷ đồng nguồn dự toán chi thường xuyên ngân sách trung ương 2024 chưa phân bổ sang 2025, để có nguồn thực hiện miễn học phí, thực hiện các nhiệm vụ phát sinh do sắp xếp tổ chức bộ máy. Theo tính toán trước đó của Bộ Giáo dục và Đào tạo, cần khoảng 10.000 tỷ đồng (riêng năm 2025 là 4.500 tỷ đồng) để miễn học phí cho học sinh từ mầm non tới cấp THPT.
Để đủ nguồn chi 3% ngân sách năm nay cho phát triển khoa học, công nghệ, đổi mới sáng tạo và chuyển đổi số, Chính phủ dự kiến trình Ủy ban Thường vụ Quốc hội bố trí từ nguồn tăng thu ngân sách trung ương 2024. Trường hợp sau khi đã sử dụng nguồn tăng thu vẫn không đủ, Chính phủ muốn được sử dụng khoản trong dự toán chi ngân sách trung ương chưa phân bổ để thực hiện nhiệm vụ này.
Tại kỳ họp vào cuối 2024, Quốc hội quyết nghị dự toán ngân sách 2025 là gần 1,967 triệu tỷ đồng; thu chuyển nguồn cải cách tiền lương 110.600 tỷ. Chi ngân sách 2025 là gần 2,55 triệu tỷ đồng; bội chi ngân sách 471.500 tỷ (tương đương 3,8 % GDP).
Trong sáng 17/5, Quốc hội nghe tờ trình dự án sửa đổi Luật Quốc tịch Việt Nam; sửa đổi Luật Đấu thầu; Luật Đầu tư theo phương thức đối tác công tư; Luật Hải quan; Luật Thuế xuất khẩu, thuế nhập khẩu; Luật Đầu tư; Luật Đầu tư công; Luật Quản lý, sử dụng tài sản công. Sau đó, Quốc hội thảo luận ở hội trường về dự án Luật sửa đổi, bổ sung một số điều của Luật Chất lượng sản phẩm, hàng hóa.
Quốc hội cũng thảo luận về điều chỉnh, bổ sung dự toán ngân sách nhà nước năm 2025, trước khi biểu quyết thông qua nghị quyết này. Cuối phiên sáng, các đại biểu sẽ bấm nút thông qua hai nghị quyết về cơ chế, chính sách phát triển kinh tế tư nhân và một số cơ chế, chính sách đặc biệt, tạo đột phá trong xây dựng và tổ chức thi hành pháp luật.
Buổi chiều, các đại biểu thảo luận tổ về sửa đổi ba dự án luật gồm: Quốc tịch Việt Nam; Ngân sách nhà nước và các luật về đầu tư, thuế, tài sản công.
Sơn Hà","Thứ bảy, 17/5/2025, 02:00 (GMT+7)",Sơn Hà,Thời sự,,VN Express
VNEX_170525_00003,Khu rừng được dân làng xem như báu vật,https://vnexpress.net/khu-rung-duoc-dan-lang-xem-nhu-bau-vat-4886978.html,"Rừng Cấm ở làng Đại Bình, xã Quế Trung, huyện Quế Sơn, được bao bọc bởi cánh đồng lúa và đường bêtông. Rừng rộng 11,5 ha, trong đó 5,5 ha có cây tự nhiên, cách làng khoảng 300 m hướng bắc. Phía sau giáp với dãy núi Trường Sơn, phía trước là dòng sông Thu Bồn.
Rừng Cấm ở làng Đại Bình, xã Quế Trung, huyện Quế Sơn, được bao bọc bởi cánh đồng lúa và đường bêtông. Rừng rộng 11,5 ha, trong đó 5,5 ha có cây tự nhiên, cách làng khoảng 300 m hướng bắc. Phía sau giáp với dãy núi Trường Sơn, phía trước là dòng sông Thu Bồn.
Khu rừng có nhiều tầng tán xếp chồng nhau, có hàng chục cây đường kính gần một mét. Do gần khu dân cư và rừng sản xuất nên động vật không có nhiều, chủ yếu là chim.
Khu rừng có nhiều tầng tán xếp chồng nhau, có hàng chục cây đường kính gần một mét. Do gần khu dân cư và rừng sản xuất nên động vật không có nhiều, chủ yếu là chim.
Trong rừng, cây gỗ lớn như lim xẹt, mít nài, huỷnh… đan xen dày. Rừng như bình phong che chở làng, ngăn cản và giảm cường độ gió bão. Làng ngập, người dân chạy lên rừng trú ẩn.
Trong rừng, cây gỗ lớn như lim xẹt, mít nài, huỷnh… đan xen dày. Rừng như bình phong che chở làng, ngăn cản và giảm cường độ gió bão. Làng ngập, người dân chạy lên rừng trú ẩn.
Cây gỗ huỷnh thuộc nhóm 3 cao hơn 10 m. Do thảm thực bì dày, cây con sinh trưởng tốt, khiến rừng ngày càng rậm rạp.
Cây gỗ huỷnh thuộc nhóm 3 cao hơn 10 m. Do thảm thực bì dày, cây con sinh trưởng tốt, khiến rừng ngày càng rậm rạp.
Đường kính cây huỷnh gần một mét, hai người ôm mới xuể. Ông Nguyễn Văn Quý, 68 tuổi (áo đỏ) cho biết trước đây xung quanh là rừng tự nhiên nhưng người dân khai hoang, canh tác sản xuất, riêng rừng Cấm được giữ nguyên sinh.
Từ thủa lập làng, rừng Cấm có quy ước không được chặt phá. ""Sau chiến tranh, thời hợp tác xã, làng cho phép chặt một số cây làm trường học, công trình xã hội. Còn lại người dân ý thức đây là rừng Cấm nên không ai chặt cây. Hết thế hệ này đến thế khác bảo vệ rừng"", ông Quý kể.
Đường kính cây huỷnh gần một mét, hai người ôm mới xuể. Ông Nguyễn Văn Quý, 68 tuổi (áo đỏ) cho biết trước đây xung quanh là rừng tự nhiên nhưng người dân khai hoang, canh tác sản xuất, riêng rừng Cấm được giữ nguyên sinh.
Từ thủa lập làng, rừng Cấm có quy ước không được chặt phá. ""Sau chiến tranh, thời hợp tác xã, làng cho phép chặt một số cây làm trường học, công trình xã hội. Còn lại người dân ý thức đây là rừng Cấm nên không ai chặt cây. Hết thế hệ này đến thế khác bảo vệ rừng"", ông Quý kể.
Trong rừng có một tuyến đường bêtông rộng gần 3 m chạy qua.
Làng Đại Bình có lịch sử hơn 300 năm, hiện có 369 hộ với hơn 1.400 người. Năm 2020, làng được tỉnh Quảng Nam công nhận là điểm du lịch.
""Đời này qua đời khác, người dân Đại Bình coi rừng như tính mạng của mình. Mất rừng là mất làng. Rừng giữ làng, làng phải giữ rừng"", ông Nguyễn Thanh Tuyền, Trưởng thôn Đại Bình nói.
Trong rừng có một tuyến đường bêtông rộng gần 3 m chạy qua.
Làng Đại Bình có lịch sử hơn 300 năm, hiện có 369 hộ với hơn 1.400 người. Năm 2020, làng được tỉnh Quảng Nam công nhận là điểm du lịch.
""Đời này qua đời khác, người dân Đại Bình coi rừng như tính mạng của mình. Mất rừng là mất làng. Rừng giữ làng, làng phải giữ rừng"", ông Nguyễn Thanh Tuyền, Trưởng thôn Đại Bình nói.
Cây thuốc mọi, loại dược liệu dùng chữa bệnh ngứa, ghẻ. Theo ông Tuyền, kết quả nghiên cứu của Khoa Sinh học, Trường Đại học Đà Lạt, cho thấy rừng Cấm có hơn 50 loài cây dược liệu.
Cây thuốc mọi, loại dược liệu dùng chữa bệnh ngứa, ghẻ. Theo ông Tuyền, kết quả nghiên cứu của Khoa Sinh học, Trường Đại học Đà Lạt, cho thấy rừng Cấm có hơn 50 loài cây dược liệu.
Mít nài mùa ra quả. Loại quả này chín có mùi thơm, hàng năm đầu tháng 5 âm lịch quả chín, người dân vào rừng hái ăn.
Đầu mùa hè nhiều cây trong rừng ra lộc non, quả chín thu hút chim đến ăn và trú ngụ, hót vang cả ngày.
Mít nài mùa ra quả. Loại quả này chín có mùi thơm, hàng năm đầu tháng 5 âm lịch quả chín, người dân vào rừng hái ăn.
Đầu mùa hè nhiều cây trong rừng ra lộc non, quả chín thu hút chim đến ăn và trú ngụ, hót vang cả ngày.
Để tạo hệ sinh thái cho rừng, thời gian qua Khu bảo tồn loài và sinh cảnh Voi Nông Sơn trồng thêm lan trên thân cây. Khu rừng mát mẻ vào mùa nắng, ẩm thấp vào mùa mưa nên nhiều lan sinh trưởng.
Để tạo hệ sinh thái cho rừng, thời gian qua Khu bảo tồn loài và sinh cảnh Voi Nông Sơn trồng thêm lan trên thân cây. Khu rừng mát mẻ vào mùa nắng, ẩm thấp vào mùa mưa nên nhiều lan sinh trưởng.
Trời nắng nóng, trâu của dân làng đến bìa rừng nghỉ ngơi. Trước đây người chết được mai táng quanh rừng, nhưng hiện nay làng cấm.
Trời nắng nóng, trâu của dân làng đến bìa rừng nghỉ ngơi. Trước đây người chết được mai táng quanh rừng, nhưng hiện nay làng cấm.
Bà Phạm Thị Quý, 70 tuổi cùng hàng xóm đi làm ruộng về qua khu rừng lúc nắng nóng nên ngồi nghỉ.
""Với Đại Bình, rừng Cấm như báu vật vô giá. Dân làng luôn ý thức bảo vệ, không tác động đến cây"", bà nói. Hàng năm người dân, chính quyền trồng thêm cây xanh để tạo cánh rừng đa dạng sinh học.
Bà Phạm Thị Quý, 70 tuổi cùng hàng xóm đi làm ruộng về qua khu rừng lúc nắng nóng nên ngồi nghỉ.
""Với Đại Bình, rừng Cấm như báu vật vô giá. Dân làng luôn ý thức bảo vệ, không tác động đến cây"", bà nói. Hàng năm người dân, chính quyền trồng thêm cây xanh để tạo cánh rừng đa dạng sinh học.
Toàn cảnh khu rừng. Video:Đắc Thành
Đắc Thành","Thứ bảy, 17/5/2025, 00:00 (GMT+7)",Đắc Thành,Thời sự,,VN Express
VNEX_170525_00004,Khác biệt lập trường cản trở hòa đàm Nga - Ukraine,https://vnexpress.net/khac-biet-lap-truong-can-tro-hoa-dam-nga-ukraine-4887138.html,"Vòng đàm phán trực tiếp đầu tiên giữa Nga và Ukraine trong ba năm qua diễn ra ngày 16/5 tại Istanbul, Thổ Nhĩ Kỳ, thắp lên kỳ vọng hai bên sẽ tìm ra tiếng nói chung để đạt một lệnh ngừng bắn chấm dứt giao tranh đẫm máu.
Cuộc đàm phán bắt đầu lúc 13h37 ngày 16/5 tại cung điện Dolmabahce ở Istanbul, nhưng sau 90 phút làm việc, phái đoàn Nga rời khỏi hội trường. Người dẫn đầu phái đoàn Nga Vladimir Medinsky cho biết Moskva ""hài lòng"" với kết quả, sẵn sàng tiếp tục đàm phán với Kiev, nhấn mạnh hai nước đã đồng ý trao đổi 1.000 tù binh chiến tranh mỗi bên trong những ngày tới.
Binh sĩ Ukraine được triển khai tại khu vực biên giới với Nga hôm 9/1. Ảnh:Reuters
Trong khi đó, các quan chức Ukraine tỏ rõ sự thất vọng, cho rằng Nga nêu ra một số điều kiện ""không thể chấp nhận được"". Hai bên không đạt được bất cứ thỏa thuận nào giải pháp ngừng giao tranh, mà chỉ nhất trí rằng mỗi bên sẽ nêu chi tiết tầm nhìn của mình về lệnh ngừng bắn có thể diễn ra trong tương lai.
Reutersdẫn nguồn tin Ukraine cho hay hố sâu ngăn cách giữa hai bên nhanh chóng xuất hiện khi các yêu cầu từ phía Nga ""xa rời thực tế, vượt xa mọi thứ được thảo luận trước đó"", cho rằng những điều kiện Nga đưa ra ""không mang tính xây dựng"". Những gì diễn ra trên thực tế cho thấy giải pháp cho cuộc chiến này khó khăn như thế nào, do khác biệt sâu sắc trong lập trường của hai bên.
Về lệnh ngừng bắn
Trước khi bước vào bàn đàm phán, Ukraine đã liên tục yêu cầu Nga chấp nhận một lệnh ngừng bắn toàn diện, vô điều kiện trong 30 ngày như điều kiện tiên quyết để tiến hành các cuộc thảo luận chi tiết hơn.
Theo Tổng thống Volodymyr Zelensky, lệnh ngừng bắn như vậy sẽ tạo không gian cần thiết để hai bên đàm phán về giải pháp hòa bình, công bằng và lâu dài. Đề xuất này nhận được sự ủng hộ mạnh mẽ từ các lãnh đạo 4 nước châu Âu, gồm Anh, Pháp, Đức và Ba Lan.
Ukraine lập luận rằng Nga phải chứng minh thiện chí bằng cách dừng các cuộc tấn công, bao gồm các đợt tập kích bằng máy bay không người lái (UAV) và tên lửa, vốn vẫn tiếp diễn ngay cả trong thời gian chuẩn bị cho các cuộc đàm phán. Vào đêm trước cuộc đàm phán ở Istanbul, Nga đã tiến hành cuộc tấn công bằng hơn 100 UAV vào Ukraine, làm dấy lên nghi ngờ về cam kết hòa bình của Moskva.
Trái ngược với yêu cầu của Ukraine, Nga nhiều lần bác bỏ đề xuất về lệnh ngừng bắn 30 ngày, cho rằng chúng sẽ mang lại lợi thế chiến lược cho Ukraine bằng cách cho phép Kiev tái tổ chức lực lượng, nhận thêm viện trợ từ phương Tây.
Thay vào đó, Nga đề xuất các cuộc đàm phán ""không có điều kiện tiên quyết"", nhưng với điều kiện chúng phải giải quyết ""nguyên nhân gốc rễ"" của xung đột, ám chỉ các yêu cầu lãnh thổ, chính trị của Nga. Sự bất đồng về trình tự và điều kiện tiên quyết này đã làm đình trệ tiến trình đàm phán ngay từ đầu.
Về lãnh thổ
TheoMoscow Times, khác biệt lớn nhất giữa Nga và Ukraine là vấn đề lãnh thổ. Trong khi Ukraine kiên quyết yêu cầu khôi phục toàn vẹn lãnh thổ, Nga không có ý định từ bỏ các khu vực đã kiểm soát, thậm chí đòi hỏi Ukraine nhượng bộ thêm. Quan điểm này khiến việc đạt được thỏa thuận chung trở nên gần như ""bất khả thi"" vì cả hai đều coi lãnh thổ là ""vấn đề không thể thương lượng"".
Một trong những lập trường cốt lõi của Ukraine là giành lại toàn bộ lãnh thổ bị Nga kiểm soát, gồm bốn tỉnh Donetsk, Lugansk, Zaporizhzhia và Kherson mà Nga sáp nhập năm 2022 cũng như bán đảo Crimea. Tổng thống Zelensky đã tuyên bố rằng việc từ bỏ bất kỳ phần lãnh thổ nào là ""không thể chấp nhận được"" theo hiến pháp Ukraine và sẽ bị người dân coi là sự phản bội.
Các vùng lãnh thổ Nga đang kiểm soát ở Ukraine. Đồ họa:ISW
Trong một số phát biểu gần đây, Tổng thống Zelensky đã để ngỏ khả năng sử dụng các biện pháp ngoại giao để ""thu hồi"" các vùng lãnh thổ này, ngụ ý rằng Kiev có thể chấp nhận một giải pháp tạm thời, trong đó Nga duy trì quyền kiểm soát một số khu vực, nhưng với điều kiện chúng cuối cùng sẽ được trả lại cho Ukraine thông qua đàm phán hoặc các cơ chế quốc tế.
Điều này cho thấy sự linh hoạt nhất định trong lập trường đàm phán của Ukraine, dù vẫn giữ vững mục tiêu dài hạn là khôi phục toàn vẹn lãnh thổ.
Trong khi đó, Nga yêu cầu Ukraine công nhận quyền kiểm soát đối với toàn bộ năm khu vực mà Nga đã sáp nhập. Ngoại trưởng Sergey Lavrov tuyên bố việc công nhận quyền sở hữu của Nga đối với các lãnh thổ này là ""bắt buộc"" để tiến hành bất kỳ cuộc đàm phán nào.
Năm 2024, Tổng thống Putin từng yêu cầu Ukraine rút quân khỏi các phần mà họ đang kiểm soát của bốn tỉnh Donetsk, Lugansk, Zaporizhzhia và Kherson như một điều kiện tiên quyết cho hòa bình.
Lập trường này phản ánh mục tiêu chiến lược của Nga là hợp pháp hóa các lợi ích lãnh thổ đạt được thông qua xung đột quân sự. Việc Nga đưa các khu vực này vào hiến pháp của mình càng làm phức tạp hóa các cuộc đàm phán, vì bất kỳ nhượng bộ nào từ phía Moscow sẽ đòi hỏi phải sửa đổi hiến pháp.
Về NATO
Về vấn đề gia nhập NATO, Ukraine kiên quyết bác bỏ yêu cầu của Nga rằng Kiev phải cam kết không trở thành thành viên của quốc gia này và duy trì vị thế ""trung lập vĩnh viễn"". Đối với Ukraine, việc từ bỏ tham vọng gia nhập NATO đồng nghĩa với việc từ bỏ quyền tự quyết và khả năng đảm bảo an ninh quốc gia trước các mối đe dọa từ Nga trong tương lai.
Ông Zelensky nhấn mạnh rằng an ninh của Ukraine phải được đảm bảo thông qua các hiệp ước quốc tế hoặc tư cách thành viên NATO, chứ không phải thông qua ""sự trung lập bị áp đặt"" bởi Moskva.
Trong khi đó, Nga cũng yêu cầu ""phi quân sự hóa"" và ""phi phát xít hóa"" Ukraine như những điều kiện chính trong các cuộc đàm phán. Những yêu cầu này, vốn bị Kiev và phương Tây bác bỏ là không có cơ sở, dường như nhằm làm suy yếu khả năng quân sự của Ukraine và hạn chế quyền tự chủ chính trị của nước này.
Cụ thể, Nga muốn Ukraine giảm đáng kể quy mô quân đội và từ bỏ các mối quan hệ quân sự với phương Tây, bao gồm cả việc nhận viện trợ quân sự từ Mỹ và châu Âu.
Phái đoàn Nga và Ukraine trong cuộc đàm phán tại Istanbul, Thổ Nhĩ Kỳ, ngày 16/5. Ảnh:Văn phòng Ngoại trưởng Thổ Nhĩ Kỳ
Một trong những yêu cầu lâu dài của Nga là Ukraine phải cam kết trung lập vĩnh viễn, từ bỏ mọi kế hoạch gia nhập NATO và không cho phép các lực lượng quân sự nước ngoài đóng quân trên lãnh thổ của mình.
Nga lập luận rằng sự mở rộng NATO về phía đông là một trong những ""nguyên nhân gốc rễ"" của xung đột, nên việc Ukraine từ bỏ tham vọng NATO là điều kiện tiên quyết để đảm bảo an ninh cho Nga.
Về các vấn đề chính trị
Liên quan lệnh trừng phạt Nga và yêu cầu bồi thường, chính phủ Ukraine yêu cầu Nga chịu trách nhiệm cho các thiệt hại gây ra trong cuộc chiến tranh hiện nay, bao gồm việc bồi thường cho các cơ sở hạ tầng bị phá hủy và các tổn thất về kinh tế và con người.
Ngoài ra, Kiev còn kêu gọi cộng đồng quốc tế duy trì và thậm chí tăng cường các biện pháp trừng phạt kinh tế đối với Nga cho đến khi Moskva rút quân hoàn toàn khỏi các vùng lãnh thổ đang kiểm soát và tuân thủ các điều khoản hòa bình.
Trong khi đó, Nga cho rằng Ukraine không có tư cách đòi bồi thường, không có khả năng đàm phán độc lập và có thể đang bị phương Tây ""giật dây"". Những lời chỉ trích cá nhân giữa ông Zelensky và Tổng thống Putin, cùng với việc lãnh đạo Nga gọi ông Zelensky là ""Tổng thống bất hợp pháp"", càng làm gia tăng căng thẳng và làm suy yếu cơ hội đạt được thỏa thuận.
Binh sĩ Nga tại Mariupol, thành phố Nga đang kiểm soát. Ảnh:AFP.
Một số chuyên gia cho rằng sự can thiệp của Tổng thống Mỹ Donald Trump có thể làm phức tạp thêm tình hình.
Ông Trump đã công khai bày tỏ hoài nghi về triển vọng của cuộc đàm phán tại Istanbul, cho rằng chúng sẽ không mang lại kết quả đáng kể và hòa bình chỉ có thể đạt được khi ông và Tổng thống Putin ""gặp nhau trực tiếp"".
Trong khi đó, Ukraine lo ngại áp lực từ ông Trump có thể buộc Kiev phải nhượng bộ trước các yêu cầu của Nga, đặc biệt khi có thông tin cho rằng Mỹ đang xem xét công nhận quyền kiểm soát của Nga đối với Crimea như một phần của một thỏa thuận hòa bình.
Với những mâu thuẫn gay gắt giữa lập trường của hai bên, giới chuyên gia cho rằng triển vọng đạt được thỏa thuận hòa bình trong ngắn hạn là rất thấp. Áp lực từ cộng đồng quốc tế, đặc biệt là Mỹ và châu Âu, có thể thúc đẩy hai bên tiếp tục đối thoại, nhưng việc vượt qua những khác biệt cơ bản sẽ đòi hỏi những nhượng bộ đáng kể từ một hoặc cả hai bên, điều khó có thể xảy ra trong bối cảnh hiện nay.
Phong Lâm(TheoReuters, MoscowTimes, RIA Novosti)","Thứ bảy, 17/5/2025, 09:44 (GMT+7)",Phong Lâm,Thế giới,,VN Express
